[[[649, 106], [656, 95], [660, 95], [663, 96], [643, 96], [638, 96], [634, 97], [670, 101], [629, 103], [658, 118], [641, 118], [705, 173], [600, 176], [716, 254], [585, 259], [711, 323], [592, 324], [712, 349], [590, 349], [704, 347], [598, 346], [701, 340], [601, 338], [681, 328], [621, 328], [682, 451], [625, 449], [677, 558], [632, 560], [671, 574], [638, 573], [686, 596], [627, 589]], 0]
[[[250, 146], [246, 134], [245, 134], [245, 134], [242, 134], [240, 133], [236, 132], [229, 138], [217, 136], [247, 157], [242, 157], [232, 215], [165, 195], [234, 302], [148, 291], [258, 370], [167, 377], [266, 392], [166, 402], [268, 390], [181, 399], [263, 382], [183, 391], [219, 372], [187, 371], [196, 484], [200, 490], [98, 565], [221, 607], [78, 571], [209, 625], [109, 618], [260, 630]], 0]
[[[259, 146], [254, 135], [254, 135], [253, 135], [251, 134], [248, 134], [245, 134], [237, 138], [225, 138], [256, 158], [251, 158], [244, 218], [173, 196], [244, 303], [155, 289], [270, 372], [171, 377], [280, 393], [171, 401], [282, 391], [184, 398], [278, 384], [187, 391], [228, 368], [192, 367], [210, 483], [224, 487], [115, 555], [220, 606], [95, 560], [207, 622], [129, 612], [247, 650]], 0]
[[[259, 147], [255, 135], [254, 135], [253, 135], [251, 135], [248, 134], [245, 134], [238, 139], [225, 138], [256, 159], [251, 158], [244, 218], [173, 196], [244, 303], [155, 289], [269, 372], [171, 377], [280, 393], [171, 401], [282, 391], [184, 399], [278, 384], [187, 392], [228, 368], [192, 367], [209, 483], [224, 488], [115, 555], [220, 606], [94, 560], [207, 623], [129, 612], [247, 650]], 0]
[[[272, 148], [267, 137], [267, 136], [267, 136], [263, 136], [260, 136], [256, 135], [252, 139], [238, 138], [269, 159], [263, 159], [260, 219], [183, 198], [268, 303], [170, 290], [298, 370], [185, 375], [307, 388], [183, 400], [309, 388], [195, 399], [305, 382], [198, 393], [249, 362], [208, 356], [240, 483], [265, 468], [212, 603], [171, 532], [199, 619], [144, 530], [240, 628], [183, 589]], 0]
[[[271, 148], [267, 137], [267, 137], [267, 136], [263, 136], [260, 136], [257, 135], [252, 139], [238, 138], [268, 159], [263, 159], [260, 219], [184, 198], [268, 303], [170, 290], [298, 370], [185, 375], [307, 388], [183, 400], [309, 388], [195, 399], [305, 382], [198, 393], [249, 362], [208, 356], [240, 483], [265, 468], [212, 603], [171, 532], [199, 619], [144, 531], [241, 629], [183, 589]], 0]
[[[278, 148], [273, 136], [273, 136], [273, 136], [269, 136], [266, 135], [263, 135], [258, 139], [243, 138], [275, 158], [269, 158], [266, 216], [190, 197], [275, 300], [174, 291], [309, 368], [190, 374], [318, 384], [188, 399], [319, 385], [199, 399], [316, 381], [202, 393], [254, 359], [215, 356], [246, 484], [292, 453], [218, 609], [199, 523], [206, 622], [172, 524], [260, 630], [209, 580]], 0]
[[[278, 148], [273, 137], [273, 136], [273, 136], [269, 136], [266, 135], [263, 135], [258, 139], [243, 138], [275, 159], [269, 158], [266, 217], [190, 197], [275, 300], [174, 290], [309, 367], [190, 374], [318, 384], [188, 399], [319, 385], [199, 399], [316, 381], [202, 393], [255, 359], [215, 355], [247, 484], [292, 454], [218, 608], [199, 523], [206, 622], [172, 525], [260, 630], [209, 579]], 0]
[[[289, 142], [285, 132], [285, 133], [284, 132], [280, 133], [277, 133], [273, 133], [269, 138], [254, 137], [288, 155], [281, 154], [280, 218], [199, 197], [293, 299], [185, 288], [327, 363], [200, 371], [337, 378], [199, 397], [338, 378], [212, 394], [334, 374], [214, 388], [264, 357], [224, 352], [249, 481], [331, 421], [221, 593], [253, 518], [214, 612], [237, 524], [264, 626], [288, 559]], 0]
[[[289, 142], [285, 132], [285, 132], [284, 132], [280, 133], [277, 133], [273, 133], [269, 138], [254, 137], [288, 155], [281, 154], [280, 218], [199, 197], [293, 299], [185, 288], [327, 363], [200, 371], [337, 378], [199, 397], [337, 378], [212, 394], [333, 374], [214, 388], [264, 358], [224, 352], [242, 494], [330, 421], [219, 599], [252, 517], [213, 612], [237, 524], [264, 626], [287, 559]], 0]
[[[301, 145], [297, 134], [297, 134], [297, 134], [293, 133], [290, 133], [286, 133], [282, 137], [268, 136], [298, 156], [292, 155], [291, 217], [211, 194], [300, 297], [196, 286], [338, 364], [205, 368], [348, 376], [203, 393], [349, 377], [216, 392], [345, 374], [219, 385], [267, 358], [233, 357], [247, 480], [336, 411], [222, 601], [330, 530], [212, 618], [321, 549], [265, 638], [375, 544]], 0]
[[[301, 145], [297, 134], [297, 134], [297, 134], [293, 133], [290, 133], [286, 133], [282, 137], [268, 136], [298, 156], [292, 155], [291, 217], [211, 194], [300, 297], [195, 286], [338, 364], [205, 368], [348, 375], [203, 393], [349, 376], [216, 392], [345, 374], [219, 385], [267, 358], [233, 357], [247, 479], [336, 411], [223, 601], [331, 530], [213, 617], [321, 549], [265, 638], [376, 544]], 0]
[[[307, 143], [302, 133], [302, 133], [302, 133], [299, 133], [296, 133], [292, 132], [286, 135], [274, 134], [304, 155], [298, 155], [295, 215], [216, 194], [306, 293], [201, 288], [341, 361], [212, 369], [351, 375], [209, 393], [352, 377], [221, 393], [348, 373], [225, 386], [272, 355], [240, 353], [248, 472], [342, 410], [221, 599], [361, 534], [213, 615], [354, 556], [257, 622], [415, 538]], 0]
[[[307, 143], [303, 133], [302, 133], [302, 133], [299, 133], [296, 133], [292, 132], [287, 135], [274, 134], [304, 155], [298, 155], [295, 215], [216, 194], [306, 293], [201, 288], [341, 361], [211, 369], [351, 375], [209, 393], [352, 377], [221, 392], [348, 373], [225, 386], [272, 355], [239, 353], [248, 472], [342, 410], [221, 599], [361, 534], [213, 615], [354, 556], [257, 622], [415, 538]], 0]
[[[319, 139], [315, 128], [315, 128], [315, 128], [311, 128], [308, 128], [304, 128], [301, 131], [287, 131], [316, 151], [311, 150], [309, 212], [230, 191], [317, 293], [214, 284], [344, 364], [223, 367], [352, 380], [222, 391], [354, 381], [234, 390], [350, 376], [236, 385], [283, 356], [249, 353], [252, 480], [344, 417], [222, 604], [415, 524], [215, 618], [421, 553], [260, 616], [462, 508]], 0]
[[[319, 139], [315, 128], [315, 128], [315, 128], [311, 128], [308, 128], [304, 128], [301, 132], [287, 131], [316, 151], [311, 150], [309, 212], [230, 191], [317, 293], [214, 284], [344, 364], [223, 367], [352, 380], [223, 391], [354, 381], [234, 390], [349, 376], [237, 384], [283, 356], [249, 353], [251, 480], [344, 417], [222, 603], [414, 523], [215, 618], [421, 553], [260, 617], [462, 508]], 0]
[[[324, 138], [321, 128], [321, 128], [321, 128], [317, 128], [314, 127], [311, 127], [307, 132], [293, 130], [321, 149], [317, 149], [315, 213], [236, 189], [319, 298], [219, 281], [344, 367], [227, 365], [354, 386], [226, 390], [355, 385], [237, 389], [350, 381], [240, 383], [284, 359], [253, 353], [255, 478], [350, 421], [225, 602], [428, 525], [217, 616], [435, 554], [262, 615], [474, 502]], 0]
[[[324, 138], [321, 128], [321, 128], [321, 128], [317, 128], [314, 127], [311, 127], [307, 132], [293, 130], [321, 149], [317, 149], [315, 213], [236, 189], [319, 298], [219, 281], [344, 367], [227, 365], [353, 386], [226, 390], [355, 385], [238, 389], [350, 381], [240, 383], [283, 359], [253, 353], [255, 478], [350, 422], [225, 602], [428, 525], [217, 616], [435, 554], [262, 615], [474, 502]], 0]
[[[338, 134], [334, 124], [334, 124], [333, 125], [330, 124], [327, 123], [324, 123], [319, 129], [306, 127], [335, 146], [330, 145], [327, 214], [251, 186], [326, 300], [233, 279], [346, 375], [238, 363], [353, 395], [236, 388], [358, 395], [246, 386], [353, 389], [250, 381], [296, 357], [265, 350], [259, 476], [349, 428], [229, 601], [430, 533], [216, 616], [434, 564], [249, 611], [473, 513]], 0]
[[[338, 134], [334, 124], [334, 124], [333, 124], [330, 123], [327, 123], [324, 122], [320, 128], [306, 126], [335, 146], [330, 145], [327, 214], [251, 186], [326, 300], [232, 279], [346, 375], [238, 362], [353, 394], [235, 387], [357, 395], [246, 386], [353, 388], [250, 380], [296, 358], [266, 350], [259, 476], [350, 429], [229, 601], [430, 533], [216, 616], [434, 564], [249, 612], [473, 514]], 0]
[[[354, 131], [348, 121], [348, 121], [348, 121], [345, 120], [342, 120], [339, 120], [334, 125], [321, 125], [351, 143], [346, 143], [337, 210], [271, 181], [326, 294], [249, 274], [338, 369], [252, 359], [347, 387], [249, 386], [342, 388], [262, 387], [341, 384], [265, 381], [299, 356], [273, 348], [266, 477], [357, 436], [222, 602], [426, 541], [210, 616], [428, 570], [254, 617], [472, 522]], 0]
[[[354, 131], [348, 121], [348, 121], [348, 121], [345, 120], [342, 120], [339, 120], [334, 125], [321, 125], [351, 143], [347, 142], [337, 210], [271, 181], [327, 294], [249, 274], [339, 369], [252, 359], [348, 387], [249, 386], [343, 389], [262, 387], [341, 384], [265, 381], [299, 356], [273, 348], [266, 476], [357, 436], [222, 602], [426, 542], [213, 616], [428, 570], [254, 617], [472, 522]], 0]
[[[360, 127], [355, 118], [355, 118], [355, 118], [352, 118], [349, 118], [346, 117], [341, 123], [328, 123], [358, 139], [354, 139], [344, 205], [281, 181], [327, 290], [258, 275], [332, 361], [261, 361], [331, 383], [259, 387], [334, 383], [271, 388], [333, 380], [273, 382], [303, 355], [276, 348], [272, 475], [362, 434], [222, 601], [425, 543], [213, 614], [428, 570], [256, 622], [477, 527]], 0]
[[[360, 127], [355, 118], [355, 118], [355, 118], [352, 117], [349, 117], [346, 117], [341, 123], [328, 123], [359, 138], [354, 138], [344, 205], [281, 181], [328, 290], [258, 275], [332, 361], [261, 361], [340, 383], [259, 387], [334, 383], [271, 388], [333, 380], [274, 382], [302, 355], [276, 347], [272, 474], [362, 434], [223, 599], [426, 543], [213, 614], [428, 571], [255, 621], [477, 527]], 0]
[[[378, 131], [373, 121], [372, 121], [372, 121], [369, 120], [366, 120], [363, 120], [358, 125], [347, 125], [376, 142], [372, 142], [352, 198], [305, 182], [331, 281], [280, 276], [335, 350], [284, 361], [334, 370], [280, 387], [338, 370], [291, 390], [335, 367], [294, 384], [314, 353], [295, 346], [280, 468], [383, 431], [232, 589], [430, 540], [221, 606], [429, 567], [269, 614], [479, 538]], 0]
[[[378, 131], [373, 121], [372, 121], [372, 121], [369, 120], [366, 120], [363, 120], [358, 125], [347, 125], [376, 142], [372, 142], [352, 198], [305, 182], [331, 281], [280, 276], [335, 350], [284, 361], [334, 370], [280, 387], [338, 370], [291, 390], [335, 367], [294, 384], [314, 353], [295, 345], [280, 468], [384, 431], [231, 590], [430, 540], [221, 607], [429, 567], [268, 614], [479, 538]], 0]
[[[386, 128], [381, 118], [380, 118], [380, 119], [377, 118], [374, 118], [371, 118], [367, 125], [355, 125], [385, 139], [381, 139], [360, 199], [317, 183], [336, 281], [292, 274], [337, 349], [297, 361], [337, 373], [292, 385], [340, 370], [305, 389], [340, 364], [309, 381], [321, 355], [306, 346], [283, 467], [396, 429], [233, 589], [432, 547], [221, 606], [428, 571], [266, 614], [485, 544]], 0]
[[[386, 128], [381, 118], [380, 118], [380, 119], [377, 118], [374, 118], [371, 118], [367, 125], [355, 125], [385, 139], [381, 139], [360, 199], [317, 183], [336, 281], [292, 274], [338, 349], [297, 361], [338, 373], [292, 385], [340, 370], [305, 389], [340, 364], [309, 382], [321, 355], [306, 346], [283, 467], [396, 429], [233, 589], [432, 547], [221, 606], [428, 571], [266, 613], [484, 545]], 0]
[[[406, 132], [401, 123], [401, 123], [401, 124], [397, 123], [394, 124], [390, 124], [387, 130], [374, 132], [406, 144], [401, 144], [380, 207], [340, 189], [356, 290], [316, 281], [364, 355], [321, 368], [370, 381], [318, 393], [370, 381], [332, 397], [367, 374], [336, 389], [338, 356], [324, 349], [294, 470], [423, 427], [236, 586], [437, 543], [224, 604], [431, 568], [264, 613], [493, 550]], 0]
[[[406, 132], [400, 123], [401, 124], [401, 124], [396, 124], [393, 124], [390, 124], [387, 131], [374, 132], [406, 144], [401, 144], [380, 207], [340, 189], [356, 290], [316, 281], [362, 355], [321, 368], [369, 380], [318, 393], [369, 381], [332, 397], [366, 374], [336, 389], [338, 356], [324, 349], [294, 470], [423, 427], [237, 586], [437, 543], [224, 604], [431, 568], [264, 612], [491, 551]], 0]
[[[406, 132], [400, 123], [401, 123], [401, 124], [396, 124], [393, 124], [390, 124], [387, 130], [374, 132], [406, 144], [401, 144], [380, 207], [341, 189], [356, 290], [316, 281], [363, 354], [321, 368], [369, 381], [318, 393], [369, 381], [332, 397], [366, 374], [336, 389], [338, 356], [323, 349], [294, 470], [423, 427], [236, 587], [437, 542], [224, 605], [431, 568], [263, 613], [492, 551]], 0]
[[[427, 133], [420, 124], [420, 124], [420, 125], [417, 124], [414, 125], [411, 125], [406, 133], [396, 134], [427, 147], [423, 147], [399, 208], [366, 196], [380, 289], [342, 290], [388, 357], [349, 380], [396, 385], [345, 404], [395, 386], [361, 405], [392, 373], [364, 397], [362, 363], [344, 359], [305, 475], [441, 431], [241, 589], [443, 551], [233, 602], [433, 574], [266, 619], [498, 568]], 0]
[[[427, 133], [420, 124], [420, 124], [420, 125], [417, 124], [414, 125], [411, 125], [406, 133], [396, 134], [427, 147], [423, 147], [400, 208], [366, 196], [381, 289], [341, 290], [389, 357], [349, 380], [397, 385], [345, 404], [396, 386], [361, 405], [392, 372], [363, 397], [362, 363], [344, 359], [305, 475], [441, 431], [242, 589], [443, 550], [234, 602], [433, 573], [267, 619], [498, 568]], 1]
[[[438, 130], [432, 121], [431, 121], [431, 122], [428, 121], [426, 122], [423, 123], [417, 130], [409, 132], [439, 144], [435, 143], [409, 205], [379, 196], [395, 288], [357, 290], [400, 355], [366, 379], [405, 372], [363, 403], [407, 373], [377, 404], [404, 366], [379, 395], [370, 361], [358, 358], [319, 472], [446, 440], [253, 576], [445, 557], [242, 589], [436, 577], [274, 603], [502, 572]], 0]
[[[438, 130], [432, 121], [431, 121], [431, 122], [428, 122], [426, 122], [423, 123], [417, 130], [409, 132], [438, 144], [435, 143], [408, 205], [379, 196], [394, 288], [357, 290], [400, 355], [366, 379], [404, 373], [363, 404], [406, 373], [377, 404], [403, 367], [379, 396], [370, 361], [358, 358], [319, 472], [447, 441], [254, 575], [446, 556], [243, 589], [437, 577], [274, 602], [503, 571]], 0]
[[[460, 126], [454, 116], [453, 116], [453, 116], [451, 116], [448, 117], [445, 117], [438, 124], [430, 125], [459, 138], [454, 139], [430, 198], [401, 187], [422, 285], [384, 283], [424, 352], [396, 369], [428, 370], [396, 394], [431, 370], [408, 393], [429, 365], [410, 385], [397, 355], [389, 351], [355, 467], [442, 453], [278, 563], [444, 568], [261, 575], [437, 588], [304, 590], [496, 595]], 0]
[[[460, 127], [454, 116], [454, 116], [453, 117], [451, 117], [448, 117], [445, 118], [439, 124], [430, 125], [459, 139], [454, 139], [430, 198], [401, 187], [422, 285], [384, 283], [425, 352], [396, 369], [428, 370], [396, 394], [431, 370], [408, 394], [429, 365], [410, 385], [397, 355], [389, 351], [354, 468], [442, 454], [278, 564], [444, 569], [260, 576], [437, 589], [305, 591], [496, 596]], 0]
[[[469, 120], [462, 111], [461, 111], [461, 111], [460, 111], [457, 111], [455, 111], [447, 119], [440, 120], [467, 133], [464, 133], [437, 192], [411, 182], [434, 279], [395, 277], [441, 346], [413, 362], [447, 363], [413, 389], [449, 365], [425, 388], [446, 360], [426, 380], [412, 349], [402, 347], [389, 458], [442, 453], [289, 547], [449, 572], [274, 555], [440, 591], [293, 572], [498, 588]], 0]
[[[469, 120], [462, 110], [461, 111], [461, 111], [460, 111], [457, 111], [455, 111], [447, 119], [440, 120], [467, 133], [464, 133], [437, 192], [411, 182], [434, 279], [395, 277], [441, 346], [413, 362], [447, 363], [413, 389], [449, 365], [425, 388], [447, 359], [427, 380], [412, 349], [402, 347], [389, 459], [442, 452], [289, 548], [449, 571], [273, 556], [440, 590], [293, 574], [499, 587]], 0]
[[[484, 113], [476, 103], [476, 103], [475, 103], [474, 103], [472, 103], [470, 104], [461, 111], [455, 111], [482, 125], [480, 125], [450, 183], [425, 173], [449, 268], [415, 266], [464, 339], [439, 356], [472, 358], [439, 378], [475, 360], [450, 377], [472, 354], [452, 369], [438, 342], [421, 338], [424, 456], [465, 454], [324, 514], [450, 575], [307, 509], [443, 594], [306, 564], [499, 616]], 0]
[[[484, 113], [476, 103], [476, 103], [475, 103], [474, 103], [472, 103], [470, 104], [460, 111], [455, 111], [482, 125], [480, 125], [451, 183], [425, 173], [449, 268], [415, 266], [464, 339], [438, 356], [472, 358], [439, 378], [474, 360], [450, 376], [472, 354], [452, 369], [437, 342], [422, 338], [424, 456], [465, 454], [324, 514], [450, 575], [307, 509], [443, 594], [306, 564], [499, 615]], 0]
[[[494, 109], [488, 98], [488, 98], [488, 98], [486, 98], [484, 98], [481, 98], [472, 103], [465, 103], [491, 122], [488, 122], [459, 173], [438, 165], [453, 259], [435, 258], [465, 329], [461, 341], [474, 352], [466, 364], [478, 352], [476, 361], [474, 344], [475, 354], [449, 333], [433, 330], [460, 443], [461, 453], [359, 485], [452, 571], [343, 480], [442, 595], [354, 538], [511, 599]], 0]
[[[494, 109], [489, 98], [488, 98], [488, 98], [486, 98], [484, 98], [481, 98], [472, 104], [465, 103], [492, 123], [488, 122], [459, 173], [438, 165], [453, 260], [435, 258], [465, 330], [461, 341], [474, 353], [466, 364], [478, 353], [476, 362], [475, 345], [475, 354], [449, 333], [433, 330], [460, 444], [461, 454], [359, 485], [453, 572], [342, 485], [442, 595], [353, 538], [514, 601]], 0]
[[[501, 105], [496, 94], [495, 94], [494, 95], [493, 94], [491, 94], [488, 94], [479, 100], [472, 99], [498, 117], [495, 116], [464, 168], [441, 161], [457, 255], [441, 252], [463, 324], [471, 337], [465, 348], [476, 361], [472, 348], [484, 359], [470, 338], [483, 352], [459, 329], [443, 326], [472, 434], [464, 446], [389, 482], [454, 563], [370, 481], [443, 584], [397, 527], [505, 594]], 0]
[[[511, 101], [506, 91], [505, 90], [504, 90], [504, 90], [502, 90], [500, 90], [487, 95], [484, 95], [508, 113], [505, 113], [469, 160], [456, 157], [467, 250], [457, 253], [478, 322], [491, 333], [482, 343], [496, 356], [489, 343], [504, 355], [487, 335], [504, 348], [473, 325], [459, 326], [553, 410], [477, 447], [476, 454], [456, 556], [458, 452], [445, 574], [484, 485], [503, 585]], 0]
[[[512, 101], [506, 91], [505, 90], [504, 90], [504, 90], [502, 90], [500, 90], [487, 95], [484, 95], [508, 113], [506, 113], [469, 160], [456, 157], [468, 250], [457, 253], [478, 322], [491, 334], [482, 342], [496, 357], [489, 343], [504, 355], [487, 335], [504, 348], [474, 325], [458, 327], [554, 410], [481, 441], [477, 454], [456, 556], [459, 451], [444, 574], [484, 486], [502, 584]], 0]
[[[517, 100], [512, 89], [511, 89], [510, 88], [510, 89], [507, 89], [505, 89], [494, 93], [490, 93], [513, 111], [511, 111], [474, 158], [461, 156], [474, 246], [464, 250], [489, 320], [500, 329], [490, 339], [504, 351], [496, 339], [513, 349], [496, 331], [513, 343], [479, 325], [468, 325], [566, 408], [498, 438], [492, 511], [464, 549], [471, 521], [449, 571], [514, 546], [508, 581]], 0]
